lv_x, lv_y, lv_z, av_x, av_y, av_z, pos_x, pos_y, pos_z, rot_x, rot_y, rot_z,imu_pos_x, imu_pos_y, imu_pos_z, imu_rot_x, imu_rot_y, imu_rot_z,lh_pos_x, lh_pos_y, lh_pos_z, lh_rot_x, lh_rot_y, lh_rot_z,rh_pos_x, rh_pos_y, rh_pos_z, rh_rot_x, rh_rot_y, rh_rot_z,lh_thumb_x, lh_thumb_y, lh_thumb_z,lh_index_x, lh_index_y, lh_index_z,lh_middle_x, lh_middle_y, lh_middle_z,lh_ring_x, lh_ring_y, lh_ring_z,lh_little_x, lh_little_y, lh_little_z,rh_thumb_x, rh_thumb_y, rh_thumb_z,rh_index_x, rh_index_y, rh_index_z,rh_middle_x, rh_middle_y, rh_middle_z,rh_ring_x, rh_ring_y, rh_ring_z,rh_little_x, rh_little_y, rh_little_z,lh_thumb_knuckle_x, lh_thumb_knuckle_y, lh_thumb_knuckle_z,lh_index_knuckle_x, lh_index_knuckle_y, lh_index_knuckle_z,lh_middle_knuckle_x, lh_middle_knuckle_y, lh_middle_knuckle_z,lh_ring_knuckle_x, lh_ring_knuckle_y, lh_ring_knuckle_z,lh_little_knuckle_x, lh_little_knuckle_y, lh_little_knuckle_z,rh_thumb_knuckle_x, rh_thumb_knuckle_y, rh_thumb_knuckle_z,rh_index_knuckle_x, rh_index_knuckle_y, rh_index_knuckle_z,rh_middle_knuckle_x, rh_middle_knuckle_y, rh_middle_knuckle_z,rh_ring_knuckle_x, rh_ring_knuckle_y, rh_ring_knuckle_z,rh_little_knuckle_x, rh_little_knuckle_y, rh_little_knuckle_z,rh_thumb_curl, rh_index_curl, rh_middle_curl, rh_ring_curl, rh_little_curl,lh_thumb_curl, lh_index_curl, lh_middle_curl, lh_ring_curl, lh_little_curl
0, 0, 0, 0, 0, 0, -2.22256326675415, 0.69869184494019, 1.40699064731598, -0.000001788129, 0.00000298023815, -0.00000333786011, -2.17460680007935, 1.47704696655273, 1.05824995040894, -0.566834628582, -0.07679951936007, -0.01864178478718, -2.14625144004822, 0.88897436857224, 0.80674415826797, 0.55163878202438, -1.30058038234711, 2.45102572441101, -2.23485398292542, 0.80638122558594, 1.36313104629517, 1.02035057544708, -0.8594616651535, -3.03298306465149, -2.02629208564758, 0.95276552438736, 0.83734011650085, -2.01683807373047, 0.98909902572632, 0.72882235050201, -2.01949954032898, 0.98271858692169, 0.70032262802124, -2.02988052368164, 0.95478922128677, 0.68560320138931, -2.04684281349182, 0.92654645442963, 0.68872791528702, -2.36718130111694, 0.76546442508698, 1.34860491752625, -2.3923864364624, 0.8067969083786, 1.45272946357727, -2.38917136192322, 0.82858568429947, 1.47209274768829, -2.37130069732666, 0.85652583837509, 1.4699798822403, -2.34627366065979, 0.87228357791901, 1.45513141155243, -2.07255387306213, 0.92213624715805, 0.81992882490158, -2.04618191719055, 0.9661493897438, 0.7565780878067, -2.05148434638977, 0.95790708065033, 0.73326188325882, -2.0618953704834, 0.93632733821869, 0.72053670883179, -2.07258796691895, 0.9131406545639, 0.71928948163986, -2.31453037261963, 0.78926295042038, 1.35516095161438, -2.3561315536499, 0.80068188905716, 1.42433381080627, -2.3495945930481, 0.82011348009109, 1.43914520740509, -2.33357930183411, 0.84201121330261, 1.43911647796631, -2.31627511978149, 0.85800093412399, 1.42919635772705, 10.790939030075, 99.3549096294836, 141.383754687105, 151.624585158785, 153.068828658785, 28.0937086978538, 130.759682301095, 154.884251959039, 152.872283135228, 147.331920548459
0.0000171661377, 0, 0, 0, 0, 0, -2.22101259231567, 0.69821161031723, 1.40808665752411, -0.00236288481392, -0.00255551887676, 0.00152993679512, -2.17514753341675, 1.47961139678955, 1.05887269973755, -0.55529034137726, -0.07737305015326, -0.0158057063818, -2.14654493331909, 0.88958442211151, 0.80771642923355, 0.57365900278091, -1.29646003246307, 2.44826745986938, -2.23337888717651, 0.80569744110107, 1.36391770839691, 1.0232697725296, -0.86130237579346, -3.03199410438538, -2.02694749832153, 0.95496320724487, 0.83631330728531, -2.01839065551758, 0.98912870883942, 0.72701966762543, -2.02115631103516, 0.98214113712311, 0.69867271184921, -2.03138828277588, 0.95383113622665, 0.68458968400955, -2.048100233078, 0.92552214860916, 0.68839049339294, -2.36560463905334, 0.76454323530197, 1.34914112091064, -2.39115190505981, 0.80610257387161, 1.4530918598175, -2.38802170753479, 0.82794547080994, 1.47240805625916, -2.37018775939941, 0.85590720176697, 1.47027182579041, -2.34514474868774, 0.87166500091553, 1.45545041561127, -2.07305121421814, 0.92360752820969, 0.81979811191559, -2.04739141464233, 0.96651858091354, 0.75540739297867, -2.05275416374207, 0.95775490999222, 0.73229598999023, -2.06305718421936, 0.93583387136459, 0.72007644176483, -2.07356548309326, 0.91254043579102, 0.71936684846878, -2.31300759315491, 0.78843814134598, 1.35577762126923, -2.354811668396, 0.79997020959854, 1.42480933666229, -2.34834384918213, 0.81944936513901, 1.43958854675293, -2.33236169815063, 0.84137123823166, 1.43954682350159, -2.31505513191223, 0.85736179351807, 1.42963242530823, 13.0545687351757, 103.666603146838, 141.742134712856, 151.715194448315, 153.550930731161, 28.0257363627812, 129.449774961692, 154.902857394338, 152.847544190054, 147.277087789802
0.11164855957031, -0.03457689285278, 0.07891273498535, -0.16921018064022, -0.18308207392693, 0.10958566516638, -2.21949529647827, 0.6976637840271, 1.40918624401093, -0.00490663899109, -0.00524566089734, 0.00305233593099, -2.17573666572571, 1.48260617256165, 1.05953049659729, -0.53960019350052, -0.07851147651672, -0.01240264158696, -2.1468825340271, 0.89016222953796, 0.8086005449295, 0.5938333272934, -1.29252278804779, 2.44580245018005, -2.23193550109863, 0.80496197938919, 1.36469411849976, 1.02641892433167, -0.86312657594681, -3.03073143959045, -2.02763319015503, 0.95695596933365, 0.83531934022903, -2.01990509033203, 0.98911607265472, 0.72535747289658, -2.02276611328125, 0.98157453536987, 0.6971623301506, -2.03285789489746, 0.95292866230011, 0.68366992473602, -2.04933595657349, 0.92457294464111, 0.688092648983, -2.36405396461487, 0.76356071233749, 1.34965002536774, -2.38996744155884, 0.80537271499634, 1.45340871810913, -2.38692712783813, 0.82727479934692, 1.47267210483551, -2.3691303730011, 0.85525810718536, 1.47050893306732, -2.34406876564026, 0.87101304531097, 1.45571577548981, -2.07358503341675, 0.92495250701904, 0.81964498758316, -2.04858589172363, 0.96683061122894, 0.75432103872299, -2.05400323867798, 0.95759284496307, 0.73140788078308, -2.06420469284058, 0.93536925315857, 0.71965861320496, -2.07454061508179, 0.9119890332222, 0.71944409608841, -2.31151342391968, 0.7875559926033, 1.35637176036835, -2.35353565216064, 0.79921728372574, 1.42524909973145, -2.34714102745056, 0.81874805688858, 1.43999207019806, -2.3311927318573, 0.84069454669952, 1.43993484973907, -2.31388211250305, 0.85668402910233, 1.43002557754517, 15.0732302905993, 107.146147396852, 142.70031463076, 152.203580294727, 154.610921448833, 27.9388307433292, 128.19367585257, 154.921134980557, 152.821876339154, 147.223197597251
0.10924530029297, -0.0394434928894, 0.07917022705078, -0.18205551803112, -0.19171679019928, 0.10804468393326, -2.2180163860321, 0.6970779299736, 1.41030728816986, -0.0077139865607, -0.00815878622234, 0.00462285149843, -2.17617273330688, 1.48572993278503, 1.06013941764832, -0.52257663011551, -0.08078044652939, -0.00839703902602, -2.14664721488953, 0.8906614780426, 0.8089052438736, 0.62169140577316, -1.27201199531555, 2.44416451454163, -2.23216199874878, 0.80466377735138, 1.36513352394104, 1.02584159374237, -0.87671035528183, -3.04023385047913, -2.02749514579773, 0.95920020341873, 0.83128607273102, -2.0224187374115, 0.98851191997528, 0.72037768363953, -2.02580833435059, 0.9802029132843, 0.69245821237564, -2.03591322898865, 0.95112156867981, 0.67994230985641, -2.05202317237854, 0.92274653911591, 0.6854612827301, -2.36405491828918, 0.76287090778351, 1.34921872615814, -2.39067554473877, 0.8042186498642, 1.45298445224762, -2.38781499862671, 0.82606089115143, 1.47234308719635, -2.37010169029236, 0.85411185026169, 1.4703780412674, -2.34501361846924, 0.87000495195389, 1.45577895641327, -2.07346439361572, 0.92638468742371, 0.8174507021904, -2.05026268959045, 0.96674406528473, 0.75052732229233, -2.05607914924622, 0.95685625076294, 0.72798639535904, -2.06631731987, 0.93423968553543, 0.71704655885696, -2.0764331817627, 0.91077065467834, 0.71766805648804, -2.31163382530212, 0.78701913356781, 1.35631382465363, -2.35407018661499, 0.79828852415085, 1.42500221729279, -2.34782242774963, 0.81778717041016, 1.43985033035278, -2.33194875717163, 0.83978754281998, 1.43995940685272, -2.31463885307312, 0.85587126016617, 1.43020260334015, 17.1061114461013, 116.134853929507, 142.137233835584, 152.101619230797, 153.674270287193, 27.8861529093555, 127.490808405841, 155.055102310938, 152.819636037106, 147.197229218026
0.10648155212402, -0.04218149185181, 0.08071517944336, -0.1992564201355, -0.20534940063953, 0.10982294380665, -2.21812462806702, 0.6966627240181, 1.41043245792389, -0.00406070100144, -0.01363495178521, 0.00797376129776, -2.17681503295898, 1.48883652687073, 1.060715675354, -0.50273394584656, -0.0837833955884, -0.00456762453541, -2.1464741230011, 0.89113515615463, 0.80919986963272, 0.64760112762451, -1.25346398353577, 2.44313740730286, -2.23233413696289, 0.80434370040894, 1.36548280715942, 1.02486550807953, -0.89407992362976, -3.05238556861877, -2.02753043174744, 0.96120154857635, 0.82760614156723, -2.02482795715332, 0.98782682418823, 0.71593964099884, -2.02867484092712, 0.97880756855011, 0.68830132484436, -2.03875756263733, 0.94934415817261, 0.67669421434402, -2.05450701713562, 0.92097848653793, 0.68321180343628, -2.36393284797668, 0.76206743717194, 1.34844887256622, -2.39145302772522, 0.80280727148056, 1.4522203207016, -2.38882064819336, 0.82456904649734, 1.47170162200928, -2.37121438980103, 0.85270398855209, 1.46999323368073, -2.34609341621399, 0.86877280473709, 1.45564532279968, -2.07346200942993, 0.92767125368118, 0.81546187400818, -2.05189800262451, 0.96657139062881, 0.74714112281799, -2.05805492401123, 0.95608526468277, 0.72496384382248, -2.06829833984375, 0.93312203884125, 0.71477723121643, -2.07819175720215, 0.90959101915359, 0.71616476774216, -2.31166625022888, 0.78640395402908, 1.3560243844986, -2.35462832450867, 0.79716593027115, 1.4244669675827, -2.34856772422791, 0.81662005186081, 1.43945038318634, -2.33278942108154, 0.83868682384491, 1.43977463245392, -2.31548094749451, 0.85489016771317, 1.43021523952484, 19.087713248862, 121.270281921143, 141.654120895211, 152.023809715773, 153.177333043939, 27.8334836131182, 126.683343442162, 155.199984283612, 152.819608716349, 147.175522876844
-0.00779342651367, -0.02989482879639, 0.00901222229004, 0.25389003753662, -0.39847555756569, 0.24702209234238, -2.2181510925293, 0.69618880748749, 1.4103672504425, 0.0007576115313, -0.02062278240919, 0.01215455308557, -2.17753887176514, 1.49203157424927, 1.06123828887939, -0.48424258828163, -0.087187923491, -0.00104124716017, -2.14588451385498, 0.89179039001465, 0.80932003259659, 0.66997766494751, -1.23724853992462, 2.44153690338135, -2.23226046562195, 0.80421453714371, 1.36547923088074, 1.01985776424408, -0.91117709875107, -3.06622672080994, -2.02724552154541, 0.96319544315338, 0.82421237230301, -2.02668070793152, 0.98750603199005, 0.71198809146881, -2.03092265129089, 0.97788089513779, 0.68461316823959, -2.04095077514648, 0.94810026884079, 0.67379510402679, -2.0563440322876, 0.91974902153015, 0.68117022514343, -2.36365795135498, 0.76174890995026, 1.34739422798157, -2.39182996749878, 0.80154472589493, 1.45135688781738, -2.38935685157776, 0.82314854860306, 1.47103381156921, -2.3718147277832, 0.85134154558182, 1.46965491771698, -2.34665989875793, 0.86759412288666, 1.4555755853653, -2.07309031486511, 0.92904472351074, 0.81356108188629, -2.0530309677124, 0.96668577194214, 0.74408638477325, -2.05947661399841, 0.95568919181824, 0.72224092483521, -2.0696964263916, 0.93243545293808, 0.71271085739136, -2.07936358451843, 0.90885841846466, 0.71475648880005, -2.31149506568909, 0.78615355491638, 1.3554505109787, -2.35484528541565, 0.79623049497604, 1.42375254631042, -2.34891390800476, 0.81557327508926, 1.4389306306839, -2.33319449424744, 0.83767652511597, 1.43952357769012, -2.31587791442871, 0.85400360822678, 1.43019235134125, 20.8865767554737, 122.394367133987, 139.692340301421, 151.159982031063, 151.009431001377, 27.7730074106596, 126.164549593564, 155.332640217672, 152.845290227628, 147.182134499961
0.06391639262438, -0.02921934053302, 0.04956207051873, -0.05902006104589, -0.19585075974464, 0.11499098688364, -2.2181510925293, 0.69618880748749, 1.4103672504425, 0.00074419978773, -0.02060342207551, 0.01214300002903, -2.17844128608704, 1.49498391151428, 1.06169295310974, -0.46704855561256, -0.09091127663851, 0.00282180868089, -2.1453595161438, 0.89240127801895, 0.80944073200226, 0.69060361385345, -1.2225843667984, 2.44048714637756, -2.23211073875427, 0.8040823340416, 1.36553859710693, 1.01430571079254, -0.92861396074295, -3.08034896850586, -2.02706861495972, 0.9649692773819, 0.8211378455162, -2.02840495109558, 0.98712158203125, 0.70847415924072, -2.03298854827881, 0.97694039344788, 0.68135666847229, -2.04294753074646, 0.94688272476196, 0.6712651848793, -2.05800461769104, 0.91856360435486, 0.67941677570343, -2.36329889297485, 0.76144886016846, 1.34636187553406, -2.39213562011719, 0.80024433135986, 1.45052027702332, -2.38982439041138, 0.82167786359787, 1.47040212154388, -2.37234735488892, 0.84992611408234, 1.46936976909637, -2.34715867042542, 0.86636704206467, 1.45557284355164, -2.07280230522156, 0.93027645349503, 0.8118479847908, -2.05409932136536, 0.96672469377518, 0.74136626720428, -2.06079125404358, 0.95526206493378, 0.7198366522789, -2.07097315788269, 0.93175327777863, 0.71091109514236, -2.08042359352112, 0.90814793109894, 0.71355539560318, -2.31124305725098, 0.78591197729111, 1.3549188375473, -2.35498809814453, 0.79526978731155, 1.42307114601135, -2.34918880462646, 0.81449127197266, 1.43845307826996, -2.33352994918823, 0.83662790060043, 1.43932831287384, -2.31620478630066, 0.85308116674423, 1.43023729324341, 22.7757831742371, 124.006223476219, 138.40051930294, 150.589374367422, 149.833654916895, 27.7114913118999, 125.520790603912, 155.468916151992, 152.876312946839, 147.196136387759
0, 0, 0, 0, 0, 0, -2.2181510925293, 0.69618880748749, 1.4103672504425, 0.00074417109136, -0.02060339413583, 0.01214295811951, -2.17957305908203, 1.49763810634613, 1.06206297874451, -0.45211601257324, -0.09399350732565, 0.00671597430483, -2.1448769569397, 0.89298743009567, 0.80955934524536, 0.71017056703568, -1.20880913734436, 2.43986225128174, -2.23185610771179, 0.80395883321762, 1.36568212509155, 1.00848805904388, -0.94554936885834, -3.09405851364136, -2.02697134017944, 0.96659713983536, 0.81825321912766, -2.03006076812744, 0.98668187856674, 0.70523691177368, -2.03495144844055, 0.97597563266754, 0.67837649583817, -2.04482984542847, 0.94566887617111, 0.66897439956665, -2.05956077575684, 0.91739648580551, 0.67785161733627, -2.36283612251282, 0.76118576526642, 1.34542453289032, -2.39231967926025, 0.79897284507751, 1.44977247714996, -2.39016628265381, 0.82023203372955, 1.46985816955566, -2.37275314331055, 0.8485301733017, 1.46917295455933, -2.34753155708313, 0.86515486240387, 1.45565867424011, -2.07257437705994, 0.9314159154892, 0.81024605035782, -2.05513715744019, 0.96670550107956, 0.73885595798492, -2.06204748153687, 0.95480495691299, 0.71763515472412, -2.07218074798584, 0.93106544017792, 0.70928317308426, -2.08141851425171, 0.90744549036026, 0.71248924732208, -2.31088638305664, 0.78569543361664, 1.35447812080383, -2.35501503944397, 0.79433459043503, 1.42247796058655, -2.34934449195862, 0.81343060731888, 1.43806254863739, -2.33374428749084, 0.83559590578079, 1.43922030925751, -2.31641149520874, 0.85217177867889, 1.43036985397339, 24.707198454524, 126.05991109548, 137.531869504676, 150.222333661803, 149.081377881709, 27.6489079960824, 124.769401493319, 155.610779181053, 152.912499289061, 147.217187030781
-0.00116729736328, -0.00003862380981, 0.00045490264893, 0, 0, 0, -2.21787095069885, 0.69569981098175, 1.40961289405823, 0.00979414209723, -0.0259069558233, 0.01435111835599, -2.18088698387146, 1.5001482963562, 1.06234490871429, -0.44053781032562, -0.09661570191383, 0.01051609963179, -2.14405393600464, 0.89350658655167, 0.80934655666351, 0.71977245807648, -1.20550751686096, 2.43147039413452, -2.232182264328, 0.80284774303436, 1.36493039131165, 0.98614346981049, -1.0819137096405, 3.07492566108704, -2.02677130699158, 0.96826767921448, 0.8165066242218, -2.03103995323181, 0.98755818605423, 0.70339047908783, -2.03606557846069, 0.97662550210953, 0.67664635181427, -2.04574155807495, 0.9461652636528, 0.66753458976746, -2.06012868881226, 0.91781765222549, 0.67673021554947, -2.36036372184753, 0.75603055953979, 1.33712089061737, -2.3954770565033, 0.78709125518799, 1.44194412231445, -2.3950047492981, 0.80733615159988, 1.46315598487854, -2.37877559661865, 0.8363002538681, 1.46463096141815, -2.35375952720642, 0.85459911823273, 1.45303463935852, -2.07211136817932, 0.93261015415192, 0.80913782119751, -2.05563235282898, 0.96757704019547, 0.73736238479614, -2.06261658668518, 0.9554694890976, 0.7162834405899, -2.0725998878479, 0.931580722332, 0.70818001031876, -2.08158755302429, 0.90789806842804, 0.71162521839142, -2.30987930297852, 0.78207439184189, 1.34955096244812, -2.35696792602539, 0.78537583351135, 1.4160168170929, -2.35271668434143, 0.80383801460266, 1.43277299404144, -2.33811378479004, 0.82651382684708, 1.43570029735565, -2.32115459442139, 0.84420609474182, 1.42842864990234, 24.6379198457725, 125.918731085335, 137.425946931028, 149.911355148893, 148.784442237732, 27.59093164286, 124.380353918195, 155.679996318102, 152.953371141055, 147.257976920504
0.02017021179199, -0.03520774841309, -0.05431365966797, 0.64792162179947, -0.38167127966881, 0.17396327853203, -2.21542286872864, 0.69307380914688, 1.40384447574615, 0.0632831454277, -0.06489991396666, 0.05276210606098, -2.18213891983032, 1.50237631797791, 1.06268656253815, -0.4308962225914, -0.09902126342058, 0.0133677246049, -2.14313817024231, 0.89400243759155, 0.80913949012756, 0.73011583089828, -1.20139527320862, 2.42429089546204, -2.23253631591797, 0.8019061088562, 1.36439752578735, 0.96132218837738, -1.18664765357971, 2.98855018615723, -2.02645659446716, 0.9698338508606, 0.81468003988266, -2.03189373016357, 0.98820799589157, 0.70146143436432, -2.03705954551697, 0.97702479362488, 0.67484802007675, -2.04654836654663, 0.94641172885895, 0.66605705022812, -2.06060481071472, 0.91801232099533, 0.67559802532196, -2.35806846618652, 0.75216752290726, 1.33028864860535, -2.39761543273926, 0.77746796607971, 1.43508160114288, -2.39852619171143, 0.79677480459213, 1.45713686943054, -2.38335394859314, 0.82616358995438, 1.46038961410522, -2.35861444473267, 0.84576010704041, 1.45043647289276, -2.07154560089111, 0.93372732400894, 0.80798953771591, -2.05600881576538, 0.96827805042267, 0.73580360412598, -2.06307291984558, 0.95594692230225, 0.71488136053085, -2.07291769981384, 0.93191009759903, 0.70705097913742, -2.08166646957397, 0.90817767381668, 0.71075797080994, -2.30893564224243, 0.77928638458252, 1.34552013874054, -2.35824704170227, 0.77814596891403, 1.41042804718018, -2.35517716407776, 0.79599064588547, 1.42808711528778, -2.34146165847778, 0.8189839720726, 1.43246793746948, -2.32488989830017, 0.83752244710922, 1.42653369903564, 24.5980708146074, 125.816114323245, 137.309355601896, 149.659198225114, 148.473709611632, 27.5326803745236, 123.897732751442, 155.753229606383, 152.998983144332, 147.306963037232
