imu_pos_x, imu_pos_y, imu_pos_z, imu_rot_x, imu_rot_y, imu_rot_z,lh_pos_x, lh_pos_y, lh_pos_z, lh_rot_x, lh_rot_y, lh_rot_z,rh_pos_x, rh_pos_y, rh_pos_z, rh_rot_x, rh_rot_y, rh_rot_z,lh_thumb_x, lh_thumb_y, lh_thumb_z,lh_index_x, lh_index_y, lh_index_z,lh_middle_x, lh_middle_y, lh_middle_z,lh_ring_x, lh_ring_y, lh_ring_z,lh_little_x, lh_little_y, lh_little_z,rh_thumb_x, rh_thumb_y, rh_thumb_z,rh_index_x, rh_index_y, rh_index_z,rh_middle_x, rh_middle_y, rh_middle_z,rh_ring_x, rh_ring_y, rh_ring_z,rh_little_x, rh_little_y, rh_little_z,lh_thumb_knuckle_x, lh_thumb_knuckle_y, lh_thumb_knuckle_z,lh_index_knuckle_x, lh_index_knuckle_y, lh_index_knuckle_z,lh_middle_knuckle_x, lh_middle_knuckle_y, lh_middle_knuckle_z,lh_ring_knuckle_x, lh_ring_knuckle_y, lh_ring_knuckle_z,lh_little_knuckle_x, lh_little_knuckle_y, lh_little_knuckle_z,rh_thumb_knuckle_x, rh_thumb_knuckle_y, rh_thumb_knuckle_z,rh_index_knuckle_x, rh_index_knuckle_y, rh_index_knuckle_z,rh_middle_knuckle_x, rh_middle_knuckle_y, rh_middle_knuckle_z,rh_ring_knuckle_x, rh_ring_knuckle_y, rh_ring_knuckle_z,rh_little_knuckle_x, rh_little_knuckle_y, rh_little_knuckle_z,rh_thumb_curl, rh_index_curl, rh_middle_curl, rh_ring_curl, rh_little_curl,lh_thumb_curl, lh_index_curl, lh_middle_curl, lh_ring_curl, lh_little_curl
-1.76255321502686, 1.5831937789917, -0.32046359777451, -0.78029847145081, -0.4710656106472, 0.27025404572487, -1.60289013385773, 1.21034479141235, -0.52666658163071, 0.66434437036514, -0.41855174303055, -2.08089089393616, -2.07402229309082, 1.03397786617279, -0.53097504377365, 1.01084744930267, 1.50606501102448, -1.92574727535248, -1.72739231586456, 1.1769163608551, -0.57936811447144, -1.73918426036835, 1.09364295005798, -0.50118815898895, -1.72661864757538, 1.07156157493591, -0.4865408539772, -1.69531309604645, 1.06044459342957, -0.48746433854103, -1.6638171672821, 1.06711649894714, -0.49512109160423, -2.05062127113342, 1.01901423931122, -0.66744542121887, -2.11649656295776, 1.11039090156555, -0.68972504138947, -2.12414240837097, 1.13771748542786, -0.6823211312294, -2.11368227005005, 1.15670192241669, -0.65712875127792, -2.09927606582642, 1.15765237808228, -0.62735146284103, -1.67336106300354, 1.1841846704483, -0.55913770198822, -1.71018970012665, 1.12796461582184, -0.51299768686295, -1.6957391500473, 1.111119389534, -0.50086832046509, -1.66993653774261, 1.10287117958069, -0.49938681721687, -1.64508390426636, 1.10346293449402, -0.50534564256668, -2.05721735954285, 1.03171360492706, -0.61108338832855, -2.10270714759827, 1.08388078212738, -0.65415543317795, -2.10821223258972, 1.10629713535309, -0.64381623268127, -2.1018660068512, 1.12157011032104, -0.62231117486954, -2.08991003036499, 1.12670969963074, -0.60030770301819, 12.9652785259298, 8.28244448190837, 4.02170033378131, 113.041638839327, 113.042369669568, 3.18115142786674, 62.6746149561699, 64.7831080133312, 69.5208209197863, 62.6290097830817
-1.76283085346222, 1.58346104621887, -0.32193714380264, -0.77862793207169, -0.48378384113312, 0.27499309182167, -1.60289013385773, 1.21034479141235, -0.52666658163071, 0.66434437036514, -0.41855174303055, -2.08089089393616, -2.07286691665649, 1.03575468063354, -0.54509764909744, 1.0010998249054, 1.48066377639771, -1.92743134498596, -1.72739231586456, 1.1769163608551, -0.57936811447144, -1.73918426036835, 1.09364295005798, -0.50118815898895, -1.72661864757538, 1.07156157493591, -0.4865408539772, -1.69531309604645, 1.06044459342957, -0.48746433854103, -1.6638171672821, 1.06711649894714, -0.49512109160423, -2.04617524147034, 1.02214705944061, -0.68110531568527, -2.11165904998779, 1.11363351345062, -0.7040776014328, -2.1195285320282, 1.14087545871735, -0.69659644365311, -2.10970878601074, 1.15963160991669, -0.6709788441658, -2.09602212905884, 1.16031622886658, -0.64085686206818, -1.67336106300354, 1.1841846704483, -0.55913770198822, -1.71018970012665, 1.12796461582184, -0.51299768686295, -1.6957391500473, 1.111119389534, -0.50086832046509, -1.66993653774261, 1.10287117958069, -0.49938681721687, -1.64508390426636, 1.10346293449402, -0.50534564256668, -2.05414271354675, 1.03429079055786, -0.62479799985886, -2.09867930412292, 1.08680200576782, -0.66844439506531, -2.10447025299072, 1.10910892486572, -0.65802484750748, -2.09866833686829, 1.12418293952942, -0.63622772693634, -2.08725237846375, 1.12912786006927, -0.61389535665512, 12.9558955535575, 8.58691980095555, 3.91252018678548, 112.39397298147, 112.068562278843, 3.18115142786674, 62.6746149561699, 64.7831080133312, 69.5208209197863, 62.6290097830817
-1.76317524909973, 1.58363270759583, -0.32334417104721, -0.77590030431747, -0.49482479691505, 0.27904257178307, -1.60289013385773, 1.21034479141235, -0.52666658163071, 0.66434437036514, -0.41855174303055, -2.08089089393616, -2.0689103603363, 1.03710722923279, -0.55811643600464, 0.9786514043808, 1.4376757144928, -1.94130420684814, -1.72739231586456, 1.1769163608551, -0.57936811447144, -1.73918426036835, 1.09364295005798, -0.50118815898895, -1.72661864757538, 1.07156157493591, -0.4865408539772, -1.69531309604645, 1.06044459342957, -0.48746433854103, -1.6638171672821, 1.06711649894714, -0.49512109160423, -2.03783845901489, 1.0267026424408, -0.69347512722015, -2.10351967811584, 1.11802291870117, -0.71654433012009, -2.11190223693848, 1.14501893520355, -0.70873618125916, -2.10308408737183, 1.16331171989441, -0.68242847919464, -2.09035396575928, 1.16347825527191, -0.65188264846802, -1.67336106300354, 1.1841846704483, -0.55913770198822, -1.71018970012665, 1.12796461582184, -0.51299768686295, -1.6957391500473, 1.111119389534, -0.50086832046509, -1.66993653774261, 1.10287117958069, -0.49938681721687, -1.64508390426636, 1.10346293449402, -0.50534564256668, -2.04768872261047, 1.03754854202271, -0.63720071315765, -2.09138226509094, 1.09055507183075, -0.68109965324402, -2.09772801399231, 1.11257410049438, -0.67039483785629, -2.0927677154541, 1.12722933292389, -0.64810979366302, -2.08210778236389, 1.13180124759674, -0.62532877922058, 12.9261056834925, 8.68049851522661, 3.79054752236104, 112.120314622184, 111.826855544494, 3.18115142786674, 62.6746149561699, 64.7831080133312, 69.5208209197863, 62.6290097830817
-1.7636559009552, 1.58383846282959, -0.32466858625412, -0.77353686094284, -0.50411051511765, 0.28347358107567, -1.60289013385773, 1.21034479141235, -0.52666658163071, 0.66434437036514, -0.41855174303055, -2.08089089393616, -2.06552767753601, 1.03842520713806, -0.57134985923767, 0.95903074741364, 1.39953577518463, -1.95087313652039, -1.72739231586456, 1.1769163608551, -0.57936811447144, -1.73918426036835, 1.09364295005798, -0.50118815898895, -1.72661864757538, 1.07156157493591, -0.4865408539772, -1.69531309604645, 1.06044459342957, -0.48746433854103, -1.6638171672821, 1.06711649894714, -0.49512109160423, -2.03029799461365, 1.03080344200134, -0.70587301254272, -2.0960373878479, 1.12200736999512, -0.72923505306244, -2.10488367080688, 1.14878439903259, -0.72118812799454, -2.09702110290527, 1.16665244102478, -0.69429224729538, -2.0852198600769, 1.16635036468506, -0.66337656974792, -1.67336106300354, 1.1841846704483, -0.55913770198822, -1.71018970012665, 1.12796461582184, -0.51299768686295, -1.6957391500473, 1.111119389534, -0.50086832046509, -1.66993653774261, 1.10287117958069, -0.49938681721687, -1.64508390426636, 1.10346293449402, -0.50534564256668, -2.04193449020386, 1.04051566123962, -0.64973270893097, -2.08473873138428, 1.09398031234741, -0.69395124912262, -2.09159374237061, 1.11574363708496, -0.68303954601288, -2.0874342918396, 1.13001906871796, -0.66034781932831, -2.07750630378723, 1.1342499256134, -0.63717359304428, 12.8954466718556, 8.80394308541719, 3.65725979580282, 111.774194785994, 111.487873255987, 3.18115142786674, 62.6746149561699, 64.7831080133312, 69.5208209197863, 62.6290097830817
-1.76419925689697, 1.58396410942078, -0.326067507267, -0.77111494541168, -0.51214879751205, 0.2868195772171, -1.60289013385773, 1.21034479141235, -0.52666658163071, 0.66434437036514, -0.41855174303055, -2.08089089393616, -2.06369733810425, 1.04106259346008, -0.58219087123871, 0.9342976808548, 1.38531100749969, -1.94534456729889, -1.72739231586456, 1.1769163608551, -0.57936811447144, -1.73918426036835, 1.09364295005798, -0.50118815898895, -1.72661864757538, 1.07156157493591, -0.4865408539772, -1.69531309604645, 1.06044459342957, -0.48746433854103, -1.6638171672821, 1.06711649894714, -0.49512109160423, -2.02594828605652, 1.03682994842529, -0.71617889404297, -2.09137082099915, 1.12852370738983, -0.73848956823349, -2.10040473937988, 1.15508329868317, -0.72994542121887, -2.09307193756104, 1.17228317260742, -0.70247048139572, -2.08185029029846, 1.17122220993042, -0.67135643959045, -1.67336106300354, 1.1841846704483, -0.55913770198822, -1.71018970012665, 1.12796461582184, -0.51299768686295, -1.6957391500473, 1.111119389534, -0.50086832046509, -1.66993653774261, 1.10287117958069, -0.49938681721687, -1.64508390426636, 1.10346293449402, -0.50534564256668, -2.03864622116089, 1.04512882232666, -0.66004192829132, -2.08069348335266, 1.09963703155518, -0.70370918512344, -2.08778238296509, 1.12111496925354, -0.69238924980164, -2.08406853675842, 1.13482451438904, -0.66927522420883, -2.07458138465881, 1.13848626613617, -0.64582097530365, 12.8519998385451, 8.88245867124742, 3.57059451363229, 111.043316733478, 111.184708479486, 3.18115142786674, 62.6746149561699, 64.7831080133312, 69.5208209197863, 62.6290097830817
