imu_pos_x, imu_pos_y, imu_pos_z, imu_rot_x, imu_rot_y, imu_rot_z,lh_pos_x, lh_pos_y, lh_pos_z, lh_rot_x, lh_rot_y, lh_rot_z,rh_pos_x, rh_pos_y, rh_pos_z, rh_rot_x, rh_rot_y, rh_rot_z,lh_thumb_x, lh_thumb_y, lh_thumb_z,lh_index_x, lh_index_y, lh_index_z,lh_middle_x, lh_middle_y, lh_middle_z,lh_ring_x, lh_ring_y, lh_ring_z,lh_little_x, lh_little_y, lh_little_z,rh_thumb_x, rh_thumb_y, rh_thumb_z,rh_index_x, rh_index_y, rh_index_z,rh_middle_x, rh_middle_y, rh_middle_z,rh_ring_x, rh_ring_y, rh_ring_z,rh_little_x, rh_little_y, rh_little_z,lh_thumb_knuckle_x, lh_thumb_knuckle_y, lh_thumb_knuckle_z,lh_index_knuckle_x, lh_index_knuckle_y, lh_index_knuckle_z,lh_middle_knuckle_x, lh_middle_knuckle_y, lh_middle_knuckle_z,lh_ring_knuckle_x, lh_ring_knuckle_y, lh_ring_knuckle_z,lh_little_knuckle_x, lh_little_knuckle_y, lh_little_knuckle_z,rh_thumb_knuckle_x, rh_thumb_knuckle_y, rh_thumb_knuckle_z,rh_index_knuckle_x, rh_index_knuckle_y, rh_index_knuckle_z,rh_middle_knuckle_x, rh_middle_knuckle_y, rh_middle_knuckle_z,rh_ring_knuckle_x, rh_ring_knuckle_y, rh_ring_knuckle_z,rh_little_knuckle_x, rh_little_knuckle_y, rh_little_knuckle_z,rh_thumb_curl, rh_index_curl, rh_middle_curl, rh_ring_curl, rh_little_curl,lh_thumb_curl, lh_index_curl, lh_middle_curl, lh_ring_curl, lh_little_curl
-1.92851567268372, 1.36559796333313, 0.01048541069031, -1.10605370998383, 0.19021557271481, 0.12745244801044, -1.71501576900482, 0.96114403009415, -0.18020987510681, -0.2347487360239, 0.3599548637867, -3.04636216163635, -2.1398754119873, 0.75870913267136, -0.01834741234779, 1.03662037849426, -0.03514615818858, 2.84633636474609, -1.74773013591766, 0.88245451450348, -0.07005802541971, -1.66255629062653, 0.93008548021317, -0.00954081118107, -1.6347484588623, 0.93939089775085, -0.00914394855499, -1.61214792728424, 0.94009137153625, -0.03349965810776, -1.60663878917694, 0.93966603279114, -0.06612794846296, -2.07437753677368, 0.69553232192993, -0.12377233058214, -2.16094589233398, 0.7217475771904, -0.19451330602169, -2.18030524253845, 0.74188280105591, -0.20344696938992, -2.18568420410156, 0.77272021770477, -0.19228453934193, -2.18197250366211, 0.7941312789917, -0.16732613742352, -1.72766077518463, 0.91199541091919, -0.11594945192337, -1.6834602355957, 0.93343776464462, -0.05089184641838, -1.66003882884979, 0.94218748807907, -0.05470943450928, -1.64175736904144, 0.94514894485474, -0.07453421503305, -1.63324928283691, 0.94352567195892, -0.09858603030443, -2.10124850273132, 0.72795432806015, -0.08366959542036, -2.14886116981506, 0.72507858276367, -0.14978092908859, -2.16529488563538, 0.74393993616104, -0.15350610017776, -2.17179226875305, 0.76833063364029, -0.14356206357479, -2.16960954666138, 0.78808748722076, -0.12748681008816, 0.90658168070637, 52.8204790594445, 58.501888467669, 65.6551660759909, 65.3992388877905, 18.7604549800646, 0.57475470904531, 1.74923118995584, 3.75216399365968, 6.42829486283368
-1.93066835403442, 1.36237990856171, 0.01239413022995, -1.10915577411652, 0.18913251161575, 0.13009959459305, -1.71501576900482, 0.96114403009415, -0.18020987510681, -0.2347487360239, 0.3599548637867, -3.04636216163635, -2.1388533115387, 0.75535619258881, -0.01902732253075, 1.03223073482513, -0.05535579845309, 2.83411645889282, -1.74773013591766, 0.88245451450348, -0.07005802541971, -1.66255629062653, 0.93008548021317, -0.00954081118107, -1.6347484588623, 0.93939089775085, -0.00914394855499, -1.61214792728424, 0.94009137153625, -0.03349965810776, -1.60663878917694, 0.93966603279114, -0.06612794846296, -2.07207727432251, 0.69177544116974, -0.1234023720026, -2.15806007385254, 0.71717816591263, -0.19514687359333, -2.17741346359253, 0.73717552423477, -0.20439757406712, -2.18302607536316, 0.76806139945984, -0.19348715245724, -2.17964434623718, 0.78964734077454, -0.16863268613815, -1.72766077518463, 0.91199541091919, -0.11594945192337, -1.6834602355957, 0.93343776464462, -0.05089184641838, -1.66003882884979, 0.94218748807907, -0.05470943450928, -1.64175736904144, 0.94514894485474, -0.07453421503305, -1.63324928283691, 0.94352567195892, -0.09858603030443, -2.09946846961975, 0.72434276342392, -0.08377212285995, -2.14642429351807, 0.72084605693817, -0.15032190084457, -2.16289782524109, 0.73961508274078, -0.15432786941528, -2.16959071159363, 0.76404201984406, -0.14460496604443, -2.167644739151, 0.78391051292419, -0.12863719463348, 0.85773014005003, 53.0644568316919, 61.0893143894316, 67.8245366092245, 66.4582733789793, 18.7604549800646, 0.57475470904531, 1.74923118995584, 3.75216399365968, 6.42829486283368
-1.93278193473816, 1.35939741134644, 0.01416075229645, -1.11158275604248, 0.18901592493057, 0.13171589374542, -1.71501576900482, 0.96114403009415, -0.18020987510681, -0.2347487360239, 0.3599548637867, -3.04636216163635, -2.13855147361755, 0.75144094228745, -0.01942679286003, 1.0271954536438, -0.07219419628382, 2.82514119148254, -1.74773013591766, 0.88245451450348, -0.07005802541971, -1.66255629062653, 0.93008548021317, -0.00954081118107, -1.6347484588623, 0.93939089775085, -0.00914394855499, -1.61214792728424, 0.94009137153625, -0.03349965810776, -1.60663878917694, 0.93966603279114, -0.06612794846296, -2.07052397727966, 0.68766635656357, -0.12287121266127, -2.15596485137939, 0.71230733394623, -0.19552306830883, -2.17532682418823, 0.73216676712036, -0.20504915714264, -2.1811842918396, 0.76307886838913, -0.19434362649918, -2.17813181877136, 0.78480249643326, -0.16956660151482, -1.72766077518463, 0.91199541091919, -0.11594945192337, -1.6834602355957, 0.93343776464462, -0.05089184641838, -1.66003882884979, 0.94218748807907, -0.05470943450928, -1.64175736904144, 0.94514894485474, -0.07453421503305, -1.63324928283691, 0.94352567195892, -0.09858603030443, -2.09842991828918, 0.72029739618301, -0.08365467935801, -2.14475750923157, 0.71625065803528, -0.15061241388321, -2.16128158569336, 0.73492127656937, -0.15486162900925, -2.16817808151245, 0.75936353206635, -0.14532145857811, -2.16647219657898, 0.77931922674179, -0.12943524122238, 0.80627362927727, 53.4543855012188, 63.1391907631358, 69.7176259905311, 67.6829672782976, 18.7604549800646, 0.57475470904531, 1.74923118995584, 3.75216399365968, 6.42829486283368
-1.93468451499939, 1.35659420490265, 0.01582628488541, -1.11334609985352, 0.18809825181961, 0.13366606831551, -1.71501576900482, 0.96114403009415, -0.18020987510681, -0.2347487360239, 0.3599548637867, -3.04636216163635, -2.13867998123169, 0.74688804149628, -0.01967045664787, 1.02149522304535, -0.0873664394021, 2.81810331344604, -1.74773013591766, 0.88245451450348, -0.07005802541971, -1.66255629062653, 0.93008548021317, -0.00954081118107, -1.6347484588623, 0.93939089775085, -0.00914394855499, -1.61214792728424, 0.94009137153625, -0.03349965810776, -1.60663878917694, 0.93966603279114, -0.06612794846296, -2.06936526298523, 0.68306130170822, -0.12222432345152, -2.15426731109619, 0.70694351196289, -0.19575573503971, -2.17364740371704, 0.72665894031525, -0.20554034411907, -2.17976880073547, 0.75758224725723, -0.1950164437294, -2.17706060409546, 0.77942287921906, -0.17030236124992, -1.72766077518463, 0.91199541091919, -0.11594945192337, -1.6834602355957, 0.93343776464462, -0.05089184641838, -1.66003882884979, 0.94218748807907, -0.05470943450928, -1.64175736904144, 0.94514894485474, -0.07453421503305, -1.63324928283691, 0.94352567195892, -0.09858603030443, -2.0978045463562, 0.715700507164, -0.08339963108301, -2.14349365234375, 0.71113038063049, -0.15076106786728, -2.16007828712463, 0.72969383001328, -0.15523827075958, -2.16719317436218, 0.75413715839386, -0.14586246013641, -2.16574001312256, 0.77416634559631, -0.13004374504089, 0.75229592492713, 53.9645084246649, 64.9064612297416, 71.4478904922137, 69.0460817913354, 18.7604549800646, 0.57475470904531, 1.74923118995584, 3.75216399365968, 6.42829486283368
-1.93646097183228, 1.35396885871887, 0.01735156774521, -1.11496639251709, 0.18840223550797, 0.13461339473724, -1.71501576900482, 0.96114403009415, -0.18020987510681, -0.2347487360239, 0.3599548637867, -3.04636216163635, -2.13830995559692, 0.74341768026352, -0.02027466893196, 1.02351677417755, -0.08870681375265, 2.81707000732422, -1.74773013591766, 0.88245451450348, -0.07005802541971, -1.66255629062653, 0.93008548021317, -0.00954081118107, -1.6347484588623, 0.93939089775085, -0.00914394855499, -1.61214792728424, 0.94009137153625, -0.03349965810776, -1.60663878917694, 0.93966603279114, -0.06612794846296, -2.06907987594604, 0.6794114112854, -0.12277383357286, -2.15389895439148, 0.70344209671021, -0.19635275006294, -2.17323398590088, 0.72319388389587, -0.2061533331871, -2.17929649353027, 0.75413358211517, -0.19564332067966, -2.17655444145203, 0.77597743272781, -0.17093580961227, -1.72766077518463, 0.91199541091919, -0.11594945192337, -1.6834602355957, 0.93343776464462, -0.05089184641838, -1.66003882884979, 0.94218748807907, -0.05470943450928, -1.64175736904144, 0.94514894485474, -0.07453421503305, -1.63324928283691, 0.94352567195892, -0.09858603030443, -2.09746956825256, 0.71212303638458, -0.08397389948368, -2.14313721656799, 0.70762294530869, -0.1513546705246, -2.15968132019043, 0.72621893882751, -0.15584610402584, -2.16675019264221, 0.75068020820618, -0.14648233354092, -2.16526317596436, 0.77071207761765, -0.13067013025284, 0.70374277816015, 55.0846116372228, 68.7557919214207, 74.6639670251843, 70.2976115039027, 18.7604549800646, 0.57475470904531, 1.74923118995584, 3.75216399365968, 6.42829486283368
-1.93805325031281, 1.35158920288086, 0.01877194643021, -1.11615025997162, 0.18832497298717, 0.13486205041409, -1.71501576900482, 0.96114403009415, -0.18020987510681, -0.2347487360239, 0.3599548637867, -3.04636216163635, -2.13828587532043, 0.73935860395432, -0.02064701914787, 1.0244402885437, -0.08946745097637, 2.8166356086731, -1.74773013591766, 0.88245451450348, -0.07005802541971, -1.66255629062653, 0.93008548021317, -0.00954081118107, -1.6347484588623, 0.93939089775085, -0.00914394855499, -1.61214792728424, 0.94009137153625, -0.03349965810776, -1.60663878917694, 0.93966603279114, -0.06612794846296, -2.06907606124878, 0.67527258396149, -0.12311008572578, -2.15384387969971, 0.69937252998352, -0.19672545790672, -2.17315649986267, 0.71914106607437, -0.20653638243675, -2.17919397354126, 0.75008791685104, -0.19603314995766, -2.17644095420837, 0.771932721138, -0.17132771015167, -1.72766077518463, 0.91199541091919, -0.11594945192337, -1.6834602355957, 0.93343776464462, -0.05089184641838, -1.66003882884979, 0.94218748807907, -0.05470943450928, -1.64175736904144, 0.94514894485474, -0.07453421503305, -1.63324928283691, 0.94352567195892, -0.09858603030443, -2.09745025634766, 0.70801651477814, -0.08432587236166, -2.14309573173523, 0.70354968309402, -0.15172378718853, -2.15962076187134, 0.72216057777405, -0.15622432529926, -2.16667008399963, 0.74662983417511, -0.14686678349972, -2.16517043113709, 0.76666253805161, -0.13105687499046, 0.65378949597418, 56.1119916167032, 71.5823974075388, 77.1971885656936, 71.6227501651552, 18.7604549800646, 0.57475470904531, 1.74923118995584, 3.75216399365968, 6.42829486283368
-1.93974494934082, 1.34938097000122, 0.02010107040405, -1.11851716041565, 0.18813224136829, 0.13539387285709, -1.71501576900482, 0.96114403009415, -0.18020987510681, -0.2347487360239, 0.3599548637867, -3.04636216163635, -2.1380078792572, 0.7379789352417, -0.02039125561714, 1.02724254131317, -0.08693444728851, 2.8181586265564, -1.74773013591766, 0.88245451450348, -0.07005802541971, -1.66255629062653, 0.93008548021317, -0.00954081118107, -1.6347484588623, 0.93939089775085, -0.00914394855499, -1.61214792728424, 0.94009137153625, -0.03349965810776, -1.60663878917694, 0.93966603279114, -0.06612794846296, -2.06909871101379, 0.67381089925766, -0.12300556153059, -2.15389108657837, 0.69821757078171, -0.19649156928062, -2.17316174507141, 0.71804875135422, -0.20625829696655, -2.17910218238831, 0.74900108575821, -0.19571571052074, -2.17625951766968, 0.77081274986267, -0.17099115252495, -1.72766077518463, 0.91199541091919, -0.11594945192337, -1.6834602355957, 0.93343776464462, -0.05089184641838, -1.66003882884979, 0.94218748807907, -0.05470943450928, -1.64175736904144, 0.94514894485474, -0.07453421503305, -1.63324928283691, 0.94352567195892, -0.09858603030443, -2.09733581542969, 0.70659172534943, -0.08415266871452, -2.14307618141174, 0.70231890678406, -0.15149888396263, -2.1595561504364, 0.72097933292389, -0.15595985949039, -2.16652750968933, 0.74545800685883, -0.14656841754913, -2.16495370864868, 0.76547020673752, -0.13073968887329, 0.63662683141552, 58.0635883984401, 72.719548772265, 78.4447089572181, 72.4684983391321, 18.7604549800646, 0.57475470904531, 1.74923118995584, 3.75216399365968, 6.42829486283368
-1.9413206577301, 1.34733295440674, 0.02133050560951, -1.12102401256561, 0.18710531294346, 0.13674747943878, -1.71501576900482, 0.96114403009415, -0.18020987510681, -0.2347487360239, 0.3599548637867, -3.04636216163635, -2.13803601264954, 0.73615807294846, -0.02010330557823, 1.0328460931778, -0.08139476925135, 2.82181358337402, -1.74773013591766, 0.88245451450348, -0.07005802541971, -1.66255629062653, 0.93008548021317, -0.00954081118107, -1.6347484588623, 0.93939089775085, -0.00914394855499, -1.61214792728424, 0.94009137153625, -0.03349965810776, -1.60663878917694, 0.93966603279114, -0.06612794846296, -2.0697226524353, 0.67185890674591, -0.12303338944912, -2.15455746650696, 0.69689786434174, -0.19625732302666, -2.17374348640442, 0.71685612201691, -0.20593109726906, -2.17949032783508, 0.74781531095505, -0.19530183076859, -2.17647004127502, 0.76955300569534, -0.17053325474262, -1.72766077518463, 0.91199541091919, -0.11594945192337, -1.6834602355957, 0.93343776464462, -0.05089184641838, -1.66003882884979, 0.94218748807907, -0.05470943450928, -1.64175736904144, 0.94514894485474, -0.07453421503305, -1.63324928283691, 0.94352567195892, -0.09858603030443, -2.0976881980896, 0.70470088720322, -0.08403590321541, -2.14361262321472, 0.70083457231522, -0.15128138661385, -2.16000151634216, 0.71959453821182, -0.15565891563892, -2.16681718826294, 0.74408847093582, -0.14619344472885, -2.16509699821472, 0.76405453681946, -0.13032180070877, 0.62268513465906, 59.6197103970441, 74.0843708325953, 79.871945286184, 73.4670719957879, 18.7604549800646, 0.57475470904531, 1.74923118995584, 3.75216399365968, 6.42829486283368
-1.94283246994019, 1.34547626972198, 0.02245458960533, -1.12371051311493, 0.18638490140438, 0.13860586285591, -1.71501576900482, 0.96114403009415, -0.18020987510681, -0.2347487360239, 0.3599548637867, -3.04636216163635, -2.13898038864136, 0.7338935136795, -0.02024939656258, 1.04109585285187, -0.07026367634535, 2.82987976074219, -1.74773013591766, 0.88245451450348, -0.07005802541971, -1.66255629062653, 0.93008548021317, -0.00954081118107, -1.6347484588623, 0.93939089775085, -0.00914394855499, -1.61214792728424, 0.94009137153625, -0.03349965810776, -1.60663878917694, 0.93966603279114, -0.06612794846296, -2.071608543396, 0.66954433917999, -0.12376700341702, -2.1565465927124, 0.69559943675995, -0.1965149641037, -2.17561411857605, 0.71575438976288, -0.20601405203342, -2.18107104301453, 0.74670732021332, -0.19521529972553, -2.17777538299561, 0.76830297708511, -0.1703577041626, -1.72766077518463, 0.91199541091919, -0.11594945192337, -1.6834602355957, 0.93343776464462, -0.05089184641838, -1.66003882884979, 0.94218748807907, -0.05470943450928, -1.64175736904144, 0.94514894485474, -0.07453421503305, -1.63324928283691, 0.94352567195892, -0.09858603030443, -2.09914994239807, 0.70242136716843, -0.08449829369783, -2.14538335800171, 0.69923657178879, -0.15156744420528, -2.16164135932922, 0.71814602613449, -0.15578779578209, -2.1682231426239, 0.74264800548553, -0.14617869257927, -2.16627860069275, 0.76252448558807, -0.13022074103355, 0.62611485011775, 60.4410406447382, 74.8834961352976, 80.7035276478222, 74.2231875972867, 18.7604549800646, 0.57475470904531, 1.74923118995584, 3.75216399365968, 6.42829486283368
-1.9442412853241, 1.34382116794586, 0.02348962426186, -1.12606644630432, 0.18530276417732, 0.14067699015141, -1.71501576900482, 0.96114403009415, -0.18020987510681, -0.2347487360239, 0.3599548637867, -3.04636216163635, -2.1400420665741, 0.73095095157623, -0.02034237980843, 1.04945492744446, -0.05787026509643, 2.83928370475769, -1.74773013591766, 0.88245451450348, -0.07005802541971, -1.66255629062653, 0.93008548021317, -0.00954081118107, -1.6347484588623, 0.93939089775085, -0.00914394855499, -1.61214792728424, 0.94009137153625, -0.03349965810776, -1.60663878917694, 0.93966603279114, -0.06612794846296, -2.07362961769104, 0.66660833358765, -0.12448219954967, -2.15866255760193, 0.69372683763504, -0.1967288851738, -2.17760729789734, 0.7140839099884, -0.20604082942009, -2.18276929855347, 0.74502241611481, -0.19505721330643, -2.17919445037842, 0.76645988225937, -0.17010144889355, -1.72766077518463, 0.91199541091919, -0.11594945192337, -1.6834602355957, 0.93343776464462, -0.05089184641838, -1.66003882884979, 0.94218748807907, -0.05470943450928, -1.64175736904144, 0.94514894485474, -0.07453421503305, -1.63324928283691, 0.94352567195892, -0.09858603030443, -2.1007387638092, 0.69949841499329, -0.08492472022772, -2.14728021621704, 0.69703775644302, -0.15181116759777, -2.16340303421021, 0.71609908342361, -0.15586300194263, -2.16974687576294, 0.74060219526291, -0.14609791338444, -2.16757464408875, 0.760378241539, -0.13004478812218, 0.63456160632609, 61.286064818663, 75.9717843267016, 81.8005448209855, 75.1195952843375, 18.7604549800646, 0.57475470904531, 1.74923118995584, 3.75216399365968, 6.42829486283368
